,count,period,hour,minute,day,month,year,weekday,d0,d1,d2,d3,d4
1552,214938,2021-09-17 04:00:00,4,0,17,9,2021,4,234033,247953,229642,221668,229305
1553,204691,2021-09-17 04:15:00,4,15,17,9,2021,4,214938,234033,247953,229642,221668
1554,201874,2021-09-17 04:30:00,4,30,17,9,2021,4,204691,214938,234033,247953,229642
1555,201626,2021-09-17 04:45:00,4,45,17,9,2021,4,201874,204691,214938,234033,247953
1556,199697,2021-09-17 05:00:00,5,0,17,9,2021,4,201626,201874,204691,214938,234033
1557,220867,2021-09-17 05:15:00,5,15,17,9,2021,4,199697,201626,201874,204691,214938
1558,263284,2021-09-17 05:30:00,5,30,17,9,2021,4,220867,199697,201626,201874,204691
1559,350611,2021-09-17 05:45:00,5,45,17,9,2021,4,263284,220867,199697,201626,201874
1560,436652,2021-09-17 06:00:00,6,0,17,9,2021,4,350611,263284,220867,199697,201626
1561,588412,2021-09-17 06:15:00,6,15,17,9,2021,4,436652,350611,263284,220867,199697
1562,836954,2021-09-17 06:30:00,6,30,17,9,2021,4,588412,436652,350611,263284,220867
1563,1154223,2021-09-17 06:45:00,6,45,17,9,2021,4,836954,588412,436652,350611,263284
1564,1357118,2021-09-17 07:00:00,7,0,17,9,2021,4,1154223,836954,588412,436652,350611
1565,1638931,2021-09-17 07:15:00,7,15,17,9,2021,4,1357118,1154223,836954,588412,436652
1566,1984760,2021-09-17 07:30:00,7,30,17,9,2021,4,1638931,1357118,1154223,836954,588412
1567,2354211,2021-09-17 07:45:00,7,45,17,9,2021,4,1984760,1638931,1357118,1154223,836954
1568,2659233,2021-09-17 08:00:00,8,0,17,9,2021,4,2354211,1984760,1638931,1357118,1154223
1569,2752880,2021-09-17 08:15:00,8,15,17,9,2021,4,2659233,2354211,1984760,1638931,1357118
1570,2797041,2021-09-17 08:30:00,8,30,17,9,2021,4,2752880,2659233,2354211,1984760,1638931
1571,2847596,2021-09-17 08:45:00,8,45,17,9,2021,4,2797041,2752880,2659233,2354211,1984760
1572,2851721,2021-09-17 09:00:00,9,0,17,9,2021,4,2847596,2797041,2752880,2659233,2354211
1573,2758547,2021-09-17 09:15:00,9,15,17,9,2021,4,2851721,2847596,2797041,2752880,2659233
1574,2612355,2021-09-17 09:30:00,9,30,17,9,2021,4,2758547,2851721,2847596,2797041,2752880
1575,2439600,2021-09-17 09:45:00,9,45,17,9,2021,4,2612355,2758547,2851721,2847596,2797041
1576,2330325,2021-09-17 10:00:00,10,0,17,9,2021,4,2439600,2612355,2758547,2851721,2847596
1577,2199600,2021-09-17 10:15:00,10,15,17,9,2021,4,2330325,2439600,2612355,2758547,2851721
1578,2172380,2021-09-17 10:30:00,10,30,17,9,2021,4,2199600,2330325,2439600,2612355,2758547
1579,2162563,2021-09-17 10:45:00,10,45,17,9,2021,4,2172380,2199600,2330325,2439600,2612355
1580,2216835,2021-09-17 11:00:00,11,0,17,9,2021,4,2162563,2172380,2199600,2330325,2439600
1581,2221261,2021-09-17 11:15:00,11,15,17,9,2021,4,2216835,2162563,2172380,2199600,2330325
1582,2253870,2021-09-17 11:30:00,11,30,17,9,2021,4,2221261,2216835,2162563,2172380,2199600
1583,2308320,2021-09-17 11:45:00,11,45,17,9,2021,4,2253870,2221261,2216835,2162563,2172380
1584,2320920,2021-09-17 12:00:00,12,0,17,9,2021,4,2308320,2253870,2221261,2216835,2162563
1585,2331505,2021-09-17 12:15:00,12,15,17,9,2021,4,2320920,2308320,2253870,2221261,2216835
1586,2400905,2021-09-17 12:30:00,12,30,17,9,2021,4,2331505,2320920,2308320,2253870,2221261
1587,2453750,2021-09-17 12:45:00,12,45,17,9,2021,4,2400905,2331505,2320920,2308320,2253870
1588,2501398,2021-09-17 13:00:00,13,0,17,9,2021,4,2453750,2400905,2331505,2320920,2308320
1589,2564649,2021-09-17 13:15:00,13,15,17,9,2021,4,2501398,2453750,2400905,2331505,2320920
1590,2573030,2021-09-17 13:30:00,13,30,17,9,2021,4,2564649,2501398,2453750,2400905,2331505
1591,2605629,2021-09-17 13:45:00,13,45,17,9,2021,4,2573030,2564649,2501398,2453750,2400905
1592,2680440,2021-09-17 14:00:00,14,0,17,9,2021,4,2605629,2573030,2564649,2501398,2453750
1593,2838371,2021-09-17 14:15:00,14,15,17,9,2021,4,2680440,2605629,2573030,2564649,2501398
1594,2898329,2021-09-17 14:30:00,14,30,17,9,2021,4,2838371,2680440,2605629,2573030,2564649
1595,2935847,2021-09-17 14:45:00,14,45,17,9,2021,4,2898329,2838371,2680440,2605629,2573030
1596,2942913,2021-09-17 15:00:00,15,0,17,9,2021,4,2935847,2898329,2838371,2680440,2605629
1597,2907335,2021-09-17 15:15:00,15,15,17,9,2021,4,2942913,2935847,2898329,2838371,2680440
1598,2793633,2021-09-17 15:30:00,15,30,17,9,2021,4,2907335,2942913,2935847,2898329,2838371
1599,2716178,2021-09-17 15:45:00,15,45,17,9,2021,4,2793633,2907335,2942913,2935847,2898329
1600,2634993,2021-09-17 16:00:00,16,0,17,9,2021,4,2716178,2793633,2907335,2942913,2935847
1601,2537593,2021-09-17 16:15:00,16,15,17,9,2021,4,2634993,2716178,2793633,2907335,2942913
1602,2508693,2021-09-17 16:30:00,16,30,17,9,2021,4,2537593,2634993,2716178,2793633,2907335
1603,2524082,2021-09-17 16:45:00,16,45,17,9,2021,4,2508693,2537593,2634993,2716178,2793633
1604,2578924,2021-09-17 17:00:00,17,0,17,9,2021,4,2524082,2508693,2537593,2634993,2716178
1605,2593723,2021-09-17 17:15:00,17,15,17,9,2021,4,2578924,2524082,2508693,2537593,2634993
1606,2621440,2021-09-17 17:30:00,17,30,17,9,2021,4,2593723,2578924,2524082,2508693,2537593
1607,2626427,2021-09-17 17:45:00,17,45,17,9,2021,4,2621440,2593723,2578924,2524082,2508693
1608,2622446,2021-09-17 18:00:00,18,0,17,9,2021,4,2626427,2621440,2593723,2578924,2524082
1609,2580569,2021-09-17 18:15:00,18,15,17,9,2021,4,2622446,2626427,2621440,2593723,2578924
1610,2625119,2021-09-17 18:30:00,18,30,17,9,2021,4,2580569,2622446,2626427,2621440,2593723
1611,2601046,2021-09-17 18:45:00,18,45,17,9,2021,4,2625119,2580569,2622446,2626427,2621440
1612,2599116,2021-09-17 19:00:00,19,0,17,9,2021,4,2601046,2625119,2580569,2622446,2626427
1613,2574564,2021-09-17 19:15:00,19,15,17,9,2021,4,2599116,2601046,2625119,2580569,2622446
1614,2617227,2021-09-17 19:30:00,19,30,17,9,2021,4,2574564,2599116,2601046,2625119,2580569
1615,2556631,2021-09-17 19:45:00,19,45,17,9,2021,4,2617227,2574564,2599116,2601046,2625119
1616,2536972,2021-09-17 20:00:00,20,0,17,9,2021,4,2556631,2617227,2574564,2599116,2601046
1617,2503865,2021-09-17 20:15:00,20,15,17,9,2021,4,2536972,2556631,2617227,2574564,2599116
1618,2508557,2021-09-17 20:30:00,20,30,17,9,2021,4,2503865,2536972,2556631,2617227,2574564
1619,2445973,2021-09-17 20:45:00,20,45,17,9,2021,4,2508557,2503865,2536972,2556631,2617227
1620,2367781,2021-09-17 21:00:00,21,0,17,9,2021,4,2445973,2508557,2503865,2536972,2556631
1621,2272104,2021-09-17 21:15:00,21,15,17,9,2021,4,2367781,2445973,2508557,2503865,2536972
1622,2194455,2021-09-17 21:30:00,21,30,17,9,2021,4,2272104,2367781,2445973,2508557,2503865
1623,1975761,2021-09-17 21:45:00,21,45,17,9,2021,4,2194455,2272104,2367781,2445973,2508557
1624,1770929,2021-09-17 22:00:00,22,0,17,9,2021,4,1975761,2194455,2272104,2367781,2445973
1625,1624380,2021-09-17 22:15:00,22,15,17,9,2021,4,1770929,1975761,2194455,2272104,2367781
1626,1521746,2021-09-17 22:30:00,22,30,17,9,2021,4,1624380,1770929,1975761,2194455,2272104
1627,1326982,2021-09-17 22:45:00,22,45,17,9,2021,4,1521746,1624380,1770929,1975761,2194455
1628,1179850,2021-09-17 23:00:00,23,0,17,9,2021,4,1326982,1521746,1624380,1770929,1975761
1629,1130519,2021-09-17 23:15:00,23,15,17,9,2021,4,1179850,1326982,1521746,1624380,1770929
1630,1151132,2021-09-17 23:30:00,23,30,17,9,2021,4,1130519,1179850,1326982,1521746,1624380
1631,1111825,2021-09-17 23:45:00,23,45,17,9,2021,4,1151132,1130519,1179850,1326982,1521746
1632,1070208,2021-09-18 00:00:00,0,0,18,9,2021,5,1111825,1151132,1130519,1179850,1326982
1633,997141,2021-09-18 00:15:00,0,15,18,9,2021,5,1070208,1111825,1151132,1130519,1179850
1634,971794,2021-09-18 00:30:00,0,30,18,9,2021,5,997141,1070208,1111825,1151132,1130519
1635,915352,2021-09-18 00:45:00,0,45,18,9,2021,5,971794,997141,1070208,1111825,1151132
1636,863544,2021-09-18 01:00:00,1,0,18,9,2021,5,915352,971794,997141,1070208,1111825
1637,820424,2021-09-18 01:15:00,1,15,18,9,2021,5,863544,915352,971794,997141,1070208
1638,802666,2021-09-18 01:30:00,1,30,18,9,2021,5,820424,863544,915352,971794,997141
1639,715036,2021-09-18 01:45:00,1,45,18,9,2021,5,802666,820424,863544,915352,971794
1640,617742,2021-09-18 02:00:00,2,0,18,9,2021,5,715036,802666,820424,863544,915352
1641,554256,2021-09-18 02:15:00,2,15,18,9,2021,5,617742,715036,802666,820424,863544
1642,500859,2021-09-18 02:30:00,2,30,18,9,2021,5,554256,617742,715036,802666,820424
1643,462415,2021-09-18 02:45:00,2,45,18,9,2021,5,500859,554256,617742,715036,802666
1644,431957,2021-09-18 03:00:00,3,0,18,9,2021,5,462415,500859,554256,617742,715036
1645,434799,2021-09-18 03:15:00,3,15,18,9,2021,5,431957,462415,500859,554256,617742
1646,448573,2021-09-18 03:30:00,3,30,18,9,2021,5,434799,431957,462415,500859,554256
1647,435791,2021-09-18 03:45:00,3,45,18,9,2021,5,448573,434799,431957,462415,500859
1648,401718,2021-09-18 04:00:00,4,0,18,9,2021,5,435791,448573,434799,431957,462415
1649,365004,2021-09-18 04:15:00,4,15,18,9,2021,5,401718,435791,448573,434799,431957
1650,339090,2021-09-18 04:30:00,4,30,18,9,2021,5,365004,401718,435791,448573,434799
1651,322028,2021-09-18 04:45:00,4,45,18,9,2021,5,339090,365004,401718,435791,448573
1652,310115,2021-09-18 05:00:00,5,0,18,9,2021,5,322028,339090,365004,401718,435791
1653,299978,2021-09-18 05:15:00,5,15,18,9,2021,5,310115,322028,339090,365004,401718
1654,300725,2021-09-18 05:30:00,5,30,18,9,2021,5,299978,310115,322028,339090,365004
1655,326592,2021-09-18 05:45:00,5,45,18,9,2021,5,300725,299978,310115,322028,339090
1656,342223,2021-09-18 06:00:00,6,0,18,9,2021,5,326592,300725,299978,310115,322028
1657,377361,2021-09-18 06:15:00,6,15,18,9,2021,5,342223,326592,300725,299978,310115
1658,439534,2021-09-18 06:30:00,6,30,18,9,2021,5,377361,342223,326592,300725,299978
1659,504426,2021-09-18 06:45:00,6,45,18,9,2021,5,439534,377361,342223,326592,300725
1660,528613,2021-09-18 07:00:00,7,0,18,9,2021,5,504426,439534,377361,342223,326592
1661,550843,2021-09-18 07:15:00,7,15,18,9,2021,5,528613,504426,439534,377361,342223
1662,612570,2021-09-18 07:30:00,7,30,18,9,2021,5,550843,528613,504426,439534,377361
1663,679556,2021-09-18 07:45:00,7,45,18,9,2021,5,612570,550843,528613,504426,439534
1664,705036,2021-09-18 08:00:00,8,0,18,9,2021,5,679556,612570,550843,528613,504426
1665,734992,2021-09-18 08:15:00,8,15,18,9,2021,5,705036,679556,612570,550843,528613
1666,836476,2021-09-18 08:30:00,8,30,18,9,2021,5,734992,705036,679556,612570,550843
1667,968517,2021-09-18 08:45:00,8,45,18,9,2021,5,836476,734992,705036,679556,612570
1668,1115185,2021-09-18 09:00:00,9,0,18,9,2021,5,968517,836476,734992,705036,679556
1669,1124799,2021-09-18 09:15:00,9,15,18,9,2021,5,1115185,968517,836476,734992,705036
1670,1229210,2021-09-18 09:30:00,9,30,18,9,2021,5,1124799,1115185,968517,836476,734992
1671,1412759,2021-09-18 09:45:00,9,45,18,9,2021,5,1229210,1124799,1115185,968517,836476
1672,1566638,2021-09-18 10:00:00,10,0,18,9,2021,5,1412759,1229210,1124799,1115185,968517
1673,1530119,2021-09-18 10:15:00,10,15,18,9,2021,5,1566638,1412759,1229210,1124799,1115185
1674,1621024,2021-09-18 10:30:00,10,30,18,9,2021,5,1530119,1566638,1412759,1229210,1124799
1675,1723720,2021-09-18 10:45:00,10,45,18,9,2021,5,1621024,1530119,1566638,1412759,1229210
1676,1846954,2021-09-18 11:00:00,11,0,18,9,2021,5,1723720,1621024,1530119,1566638,1412759
1677,1900539,2021-09-18 11:15:00,11,15,18,9,2021,5,1846954,1723720,1621024,1530119,1566638
1678,1996411,2021-09-18 11:30:00,11,30,18,9,2021,5,1900539,1846954,1723720,1621024,1530119
1679,2058356,2021-09-18 11:45:00,11,45,18,9,2021,5,1996411,1900539,1846954,1723720,1621024
1680,2147337,2021-09-18 12:00:00,12,0,18,9,2021,5,2058356,1996411,1900539,1846954,1723720
1681,2152310,2021-09-18 12:15:00,12,15,18,9,2021,5,2147337,2058356,1996411,1900539,1846954
1682,2217663,2021-09-18 12:30:00,12,30,18,9,2021,5,2152310,2147337,2058356,1996411,1900539
1683,2244576,2021-09-18 12:45:00,12,45,18,9,2021,5,2217663,2152310,2147337,2058356,1996411
1684,2298877,2021-09-18 13:00:00,13,0,18,9,2021,5,2244576,2217663,2152310,2147337,2058356
1685,2308754,2021-09-18 13:15:00,13,15,18,9,2021,5,2298877,2244576,2217663,2152310,2147337
1686,2346416,2021-09-18 13:30:00,13,30,18,9,2021,5,2308754,2298877,2244576,2217663,2152310
1687,2346736,2021-09-18 13:45:00,13,45,18,9,2021,5,2346416,2308754,2298877,2244576,2217663
1688,2366981,2021-09-18 14:00:00,14,0,18,9,2021,5,2346736,2346416,2308754,2298877,2244576
1689,2376647,2021-09-18 14:15:00,14,15,18,9,2021,5,2366981,2346736,2346416,2308754,2298877
1690,2300381,2021-09-18 14:30:00,14,30,18,9,2021,5,2376647,2366981,2346736,2346416,2308754
1691,2103678,2021-09-18 14:45:00,14,45,18,9,2021,5,2300381,2376647,2366981,2346736,2346416
1692,1905549,2021-09-18 15:00:00,15,0,18,9,2021,5,2103678,2300381,2376647,2366981,2346736
1693,1705704,2021-09-18 15:15:00,15,15,18,9,2021,5,1905549,2103678,2300381,2376647,2366981
1694,1566445,2021-09-18 15:30:00,15,30,18,9,2021,5,1705704,1905549,2103678,2300381,2376647
1695,1411341,2021-09-18 15:45:00,15,45,18,9,2021,5,1566445,1705704,1905549,2103678,2300381
1696,1305310,2021-09-18 16:00:00,16,0,18,9,2021,5,1411341,1566445,1705704,1905549,2103678
1697,1285498,2021-09-18 16:15:00,16,15,18,9,2021,5,1305310,1411341,1566445,1705704,1905549
1698,1327041,2021-09-18 16:30:00,16,30,18,9,2021,5,1285498,1305310,1411341,1566445,1705704
1699,1395135,2021-09-18 16:45:00,16,45,18,9,2021,5,1327041,1285498,1305310,1411341,1566445
1700,1485955,2021-09-18 17:00:00,17,0,18,9,2021,5,1395135,1327041,1285498,1305310,1411341
1701,1535413,2021-09-18 17:15:00,17,15,18,9,2021,5,1485955,1395135,1327041,1285498,1305310
1702,1644436,2021-09-18 17:30:00,17,30,18,9,2021,5,1535413,1485955,1395135,1327041,1285498
1703,1683078,2021-09-18 17:45:00,17,45,18,9,2021,5,1644436,1535413,1485955,1395135,1327041
1704,1748393,2021-09-18 18:00:00,18,0,18,9,2021,5,1683078,1644436,1535413,1485955,1395135
1705,1776008,2021-09-18 18:15:00,18,15,18,9,2021,5,1748393,1683078,1644436,1535413,1485955
1706,1895908,2021-09-18 18:30:00,18,30,18,9,2021,5,1776008,1748393,1683078,1644436,1535413
1707,2025674,2021-09-18 18:45:00,18,45,18,9,2021,5,1895908,1776008,1748393,1683078,1644436
1708,2062715,2021-09-18 19:00:00,19,0,18,9,2021,5,2025674,1895908,1776008,1748393,1683078
1709,2033714,2021-09-18 19:15:00,19,15,18,9,2021,5,2062715,2025674,1895908,1776008,1748393
1710,2069106,2021-09-18 19:30:00,19,30,18,9,2021,5,2033714,2062715,2025674,1895908,1776008
1711,2053692,2021-09-18 19:45:00,19,45,18,9,2021,5,2069106,2033714,2062715,2025674,1895908
1712,2100828,2021-09-18 20:00:00,20,0,18,9,2021,5,2053692,2069106,2033714,2062715,2025674
1713,2060312,2021-09-18 20:15:00,20,15,18,9,2021,5,2100828,2053692,2069106,2033714,2062715
1714,2082039,2021-09-18 20:30:00,20,30,18,9,2021,5,2060312,2100828,2053692,2069106,2033714
1715,2097361,2021-09-18 20:45:00,20,45,18,9,2021,5,2082039,2060312,2100828,2053692,2069106
1716,2110286,2021-09-18 21:00:00,21,0,18,9,2021,5,2097361,2082039,2060312,2100828,2053692
1717,2083843,2021-09-18 21:15:00,21,15,18,9,2021,5,2110286,2097361,2082039,2060312,2100828
1718,2028129,2021-09-18 21:30:00,21,30,18,9,2021,5,2083843,2110286,2097361,2082039,2060312
1719,1838084,2021-09-18 21:45:00,21,45,18,9,2021,5,2028129,2083843,2110286,2097361,2082039
1720,1659376,2021-09-18 22:00:00,22,0,18,9,2021,5,1838084,2028129,2083843,2110286,2097361
1721,1571440,2021-09-18 22:15:00,22,15,18,9,2021,5,1659376,1838084,2028129,2083843,2110286
1722,1497396,2021-09-18 22:30:00,22,30,18,9,2021,5,1571440,1659376,1838084,2028129,2083843
1723,1338988,2021-09-18 22:45:00,22,45,18,9,2021,5,1497396,1571440,1659376,1838084,2028129
1724,1228013,2021-09-18 23:00:00,23,0,18,9,2021,5,1338988,1497396,1571440,1659376,1838084
1725,1167228,2021-09-18 23:15:00,23,15,18,9,2021,5,1228013,1338988,1497396,1571440,1659376
1726,1139931,2021-09-18 23:30:00,23,30,18,9,2021,5,1167228,1228013,1338988,1497396,1571440
1727,1097530,2021-09-18 23:45:00,23,45,18,9,2021,5,1139931,1167228,1228013,1338988,1497396
1728,1082478,2021-09-19 00:00:00,0,0,19,9,2021,6,1097530,1139931,1167228,1228013,1338988
1729,1065337,2021-09-19 00:15:00,0,15,19,9,2021,6,1082478,1097530,1139931,1167228,1228013
1730,1053014,2021-09-19 00:30:00,0,30,19,9,2021,6,1065337,1082478,1097530,1139931,1167228
1731,980600,2021-09-19 00:45:00,0,45,19,9,2021,6,1053014,1065337,1082478,1097530,1139931
1732,907531,2021-09-19 01:00:00,1,0,19,9,2021,6,980600,1053014,1065337,1082478,1097530
1733,855222,2021-09-19 01:15:00,1,15,19,9,2021,6,907531,980600,1053014,1065337,1082478
1734,813639,2021-09-19 01:30:00,1,30,19,9,2021,6,855222,907531,980600,1053014,1065337
1735,718636,2021-09-19 01:45:00,1,45,19,9,2021,6,813639,855222,907531,980600,1053014
1736,630827,2021-09-19 02:00:00,2,0,19,9,2021,6,718636,813639,855222,907531,980600
1737,562454,2021-09-19 02:15:00,2,15,19,9,2021,6,630827,718636,813639,855222,907531
1738,512757,2021-09-19 02:30:00,2,30,19,9,2021,6,562454,630827,718636,813639,855222
1739,470032,2021-09-19 02:45:00,2,45,19,9,2021,6,512757,562454,630827,718636,813639
1740,437266,2021-09-19 03:00:00,3,0,19,9,2021,6,470032,512757,562454,630827,718636
1741,442418,2021-09-19 03:15:00,3,15,19,9,2021,6,437266,470032,512757,562454,630827
1742,470925,2021-09-19 03:30:00,3,30,19,9,2021,6,442418,437266,470032,512757,562454
1743,451115,2021-09-19 03:45:00,3,45,19,9,2021,6,470925,442418,437266,470032,512757
1744,412810,2021-09-19 04:00:00,4,0,19,9,2021,6,451115,470925,442418,437266,470032
1745,385979,2021-09-19 04:15:00,4,15,19,9,2021,6,412810,451115,470925,442418,437266
1746,350105,2021-09-19 04:30:00,4,30,19,9,2021,6,385979,412810,451115,470925,442418
1747,314021,2021-09-19 04:45:00,4,45,19,9,2021,6,350105,385979,412810,451115,470925
1748,293436,2021-09-19 05:00:00,5,0,19,9,2021,6,314021,350105,385979,412810,451115
1749,279580,2021-09-19 05:15:00,5,15,19,9,2021,6,293436,314021,350105,385979,412810
1750,275812,2021-09-19 05:30:00,5,30,19,9,2021,6,279580,293436,314021,350105,385979
1751,278596,2021-09-19 05:45:00,5,45,19,9,2021,6,275812,279580,293436,314021,350105
1752,294104,2021-09-19 06:00:00,6,0,19,9,2021,6,278596,275812,279580,293436,314021
1753,320782,2021-09-19 06:15:00,6,15,19,9,2021,6,294104,278596,275812,279580,293436
1754,359432,2021-09-19 06:30:00,6,30,19,9,2021,6,320782,294104,278596,275812,279580
1755,396951,2021-09-19 06:45:00,6,45,19,9,2021,6,359432,320782,294104,278596,275812
1756,396589,2021-09-19 07:00:00,7,0,19,9,2021,6,396951,359432,320782,294104,278596
1757,411848,2021-09-19 07:15:00,7,15,19,9,2021,6,396589,396951,359432,320782,294104
1758,438362,2021-09-19 07:30:00,7,30,19,9,2021,6,411848,396589,396951,359432,320782
1759,464119,2021-09-19 07:45:00,7,45,19,9,2021,6,438362,411848,396589,396951,359432
1760,472729,2021-09-19 08:00:00,8,0,19,9,2021,6,464119,438362,411848,396589,396951
1761,507952,2021-09-19 08:15:00,8,15,19,9,2021,6,472729,464119,438362,411848,396589
1762,552257,2021-09-19 08:30:00,8,30,19,9,2021,6,507952,472729,464119,438362,411848
1763,610271,2021-09-19 08:45:00,8,45,19,9,2021,6,552257,507952,472729,464119,438362
1764,669177,2021-09-19 09:00:00,9,0,19,9,2021,6,610271,552257,507952,472729,464119
1765,685225,2021-09-19 09:15:00,9,15,19,9,2021,6,669177,610271,552257,507952,472729
1766,764837,2021-09-19 09:30:00,9,30,19,9,2021,6,685225,669177,610271,552257,507952
1767,876151,2021-09-19 09:45:00,9,45,19,9,2021,6,764837,685225,669177,610271,552257
1768,1007963,2021-09-19 10:00:00,10,0,19,9,2021,6,876151,764837,685225,669177,610271
1769,1018668,2021-09-19 10:15:00,10,15,19,9,2021,6,1007963,876151,764837,685225,669177
1770,1144999,2021-09-19 10:30:00,10,30,19,9,2021,6,1018668,1007963,876151,764837,685225
1771,1269566,2021-09-19 10:45:00,10,45,19,9,2021,6,1144999,1018668,1007963,876151,764837
1772,1406937,2021-09-19 11:00:00,11,0,19,9,2021,6,1269566,1144999,1018668,1007963,876151
1773,1450617,2021-09-19 11:15:00,11,15,19,9,2021,6,1406937,1269566,1144999,1018668,1007963
1774,1574122,2021-09-19 11:30:00,11,30,19,9,2021,6,1450617,1406937,1269566,1144999,1018668
1775,1675378,2021-09-19 11:45:00,11,45,19,9,2021,6,1574122,1450617,1406937,1269566,1144999
1776,1775850,2021-09-19 12:00:00,12,0,19,9,2021,6,1675378,1574122,1450617,1406937,1269566
1777,1774737,2021-09-19 12:15:00,12,15,19,9,2021,6,1775850,1675378,1574122,1450617,1406937
1778,1847412,2021-09-19 12:30:00,12,30,19,9,2021,6,1774737,1775850,1675378,1574122,1450617
1779,1900261,2021-09-19 12:45:00,12,45,19,9,2021,6,1847412,1774737,1775850,1675378,1574122
1780,1972430,2021-09-19 13:00:00,13,0,19,9,2021,6,1900261,1847412,1774737,1775850,1675378
1781,2019926,2021-09-19 13:15:00,13,15,19,9,2021,6,1972430,1900261,1847412,1774737,1775850
1782,2100496,2021-09-19 13:30:00,13,30,19,9,2021,6,2019926,1972430,1900261,1847412,1774737
1783,2117817,2021-09-19 13:45:00,13,45,19,9,2021,6,2100496,2019926,1972430,1900261,1847412
1784,2108949,2021-09-19 14:00:00,14,0,19,9,2021,6,2117817,2100496,2019926,1972430,1900261
1785,2098714,2021-09-19 14:15:00,14,15,19,9,2021,6,2108949,2117817,2100496,2019926,1972430
1786,2037001,2021-09-19 14:30:00,14,30,19,9,2021,6,2098714,2108949,2117817,2100496,2019926
1787,1873688,2021-09-19 14:45:00,14,45,19,9,2021,6,2037001,2098714,2108949,2117817,2100496
1788,1654599,2021-09-19 15:00:00,15,0,19,9,2021,6,1873688,2037001,2098714,2108949,2117817
1789,1506428,2021-09-19 15:15:00,15,15,19,9,2021,6,1654599,1873688,2037001,2098714,2108949
1790,1378985,2021-09-19 15:30:00,15,30,19,9,2021,6,1506428,1654599,1873688,2037001,2098714
1791,1255859,2021-09-19 15:45:00,15,45,19,9,2021,6,1378985,1506428,1654599,1873688,2037001
1792,1200789,2021-09-19 16:00:00,16,0,19,9,2021,6,1255859,1378985,1506428,1654599,1873688
1793,1224086,2021-09-19 16:15:00,16,15,19,9,2021,6,1200789,1255859,1378985,1506428,1654599
1794,1299564,2021-09-19 16:30:00,16,30,19,9,2021,6,1224086,1200789,1255859,1378985,1506428
1795,1370535,2021-09-19 16:45:00,16,45,19,9,2021,6,1299564,1224086,1200789,1255859,1378985
1796,1487290,2021-09-19 17:00:00,17,0,19,9,2021,6,1370535,1299564,1224086,1200789,1255859
1797,1575496,2021-09-19 17:15:00,17,15,19,9,2021,6,1487290,1370535,1299564,1224086,1200789
1798,1679188,2021-09-19 17:30:00,17,30,19,9,2021,6,1575496,1487290,1370535,1299564,1224086
1799,1735761,2021-09-19 17:45:00,17,45,19,9,2021,6,1679188,1575496,1487290,1370535,1299564
1800,1819168,2021-09-19 18:00:00,18,0,19,9,2021,6,1735761,1679188,1575496,1487290,1370535
1801,1850747,2021-09-19 18:15:00,18,15,19,9,2021,6,1819168,1735761,1679188,1575496,1487290
1802,1951755,2021-09-19 18:30:00,18,30,19,9,2021,6,1850747,1819168,1735761,1679188,1575496
1803,1902301,2021-09-19 18:45:00,18,45,19,9,2021,6,1951755,1850747,1819168,1735761,1679188
1804,1940515,2021-09-19 19:00:00,19,0,19,9,2021,6,1902301,1951755,1850747,1819168,1735761
1805,1918580,2021-09-19 19:15:00,19,15,19,9,2021,6,1940515,1902301,1951755,1850747,1819168
1806,1937427,2021-09-19 19:30:00,19,30,19,9,2021,6,1918580,1940515,1902301,1951755,1850747
1807,1980851,2021-09-19 19:45:00,19,45,19,9,2021,6,1937427,1918580,1940515,1902301,1951755
1808,2002892,2021-09-19 20:00:00,20,0,19,9,2021,6,1980851,1937427,1918580,1940515,1902301
1809,2015007,2021-09-19 20:15:00,20,15,19,9,2021,6,2002892,1980851,1937427,1918580,1940515
1810,2045250,2021-09-19 20:30:00,20,30,19,9,2021,6,2015007,2002892,1980851,1937427,1918580
1811,2055724,2021-09-19 20:45:00,20,45,19,9,2021,6,2045250,2015007,2002892,1980851,1937427
1812,2018884,2021-09-19 21:00:00,21,0,19,9,2021,6,2055724,2045250,2015007,2002892,1980851
1813,1959460,2021-09-19 21:15:00,21,15,19,9,2021,6,2018884,2055724,2045250,2015007,2002892
1814,1863986,2021-09-19 21:30:00,21,30,19,9,2021,6,1959460,2018884,2055724,2045250,2015007
1815,1653280,2021-09-19 21:45:00,21,45,19,9,2021,6,1863986,1959460,2018884,2055724,2045250
1816,1500093,2021-09-19 22:00:00,22,0,19,9,2021,6,1653280,1863986,1959460,2018884,2055724
1817,1404214,2021-09-19 22:15:00,22,15,19,9,2021,6,1500093,1653280,1863986,1959460,2018884
1818,1269502,2021-09-19 22:30:00,22,30,19,9,2021,6,1404214,1500093,1653280,1863986,1959460
1819,1161767,2021-09-19 22:45:00,22,45,19,9,2021,6,1269502,1404214,1500093,1653280,1863986
1820,1025420,2021-09-19 23:00:00,23,0,19,9,2021,6,1161767,1269502,1404214,1500093,1653280
1821,976722,2021-09-19 23:15:00,23,15,19,9,2021,6,1025420,1161767,1269502,1404214,1500093
1822,921613,2021-09-19 23:30:00,23,30,19,9,2021,6,976722,1025420,1161767,1269502,1404214
1823,824541,2021-09-19 23:45:00,23,45,19,9,2021,6,921613,976722,1025420,1161767,1269502
1824,721530,2021-09-20 00:00:00,0,0,20,9,2021,0,824541,921613,976722,1025420,1161767
